id,name,date,incomplete,total,percentage
09332,Saldaña de Burgos,2021-01-31,34,256,0.87
09334,Salinillas de Bureba,2021-01-31,14,95,0.85
09335,San Adrián de Juarros,2021-01-31,6,121,0.95
09337,San Juan del Monte,2021-01-31,0,310,1.00
09338,San Mamés de Burgos,2021-01-31,3,145,0.98
09339,San Martín de Rubiales,2021-01-31,0,102,1.00
09340,San Millán de Lara,2021-01-31,31,89,0.65
09343,Santa Cecilia,2021-01-31,25,157,0.84
09345,Santa Cruz de la Salceda,2021-01-31,15,121,0.88
09346,Santa Cruz del Valle Urbión,2021-01-31,20,112,0.82
09347,Santa Gadea del Cid,2021-01-31,3,103,0.97
09348,Santa Inés,2021-01-31,2,184,0.99
09350,Santa María del Campo,2021-01-31,23,767,0.97
09351,Santa María del Invierno,2021-01-31,5,133,0.96
09352,Santa María del Mercadillo,2021-01-31,0,117,1.00
09353,Santa María Ribarredonda,2021-01-31,3,157,0.98
